Reciepe Name,Ingredients
लौकी (आल) का साग रेसिपी (Lauki (aal) ka saag   Recipe)  ,"1 मीडियम लौकी,3 टेबल स्पून देसी घी,2  हरी मिर्च, टुकड़ों में कटा हुआ,1 टी स्पून अदरक, कद्दूकस,1 टी स्पून जीरा,1/2 टी स्पून कालीमिर्च पाउडर,1/2 टी स्पून हल्दी पाउडर, स्वादानुसार सेंधा नमक,गार्निशिंग के लिए:,1 टेबल स्पून हरा धनिया"
सैलमन विद स्वीट सॉस रेसिपी (Salmon With Sweet Sauce   Recipe)  ,"160 gms सैलमन स्टेेक,4  फिलेट्स आॅफ सोल,1 टी स्पून नमक,1  कालीमिर्च,1 टी स्पून सोय सॉस,2 टी स्पून डिजोन मस्टर्ड,25 ग्राम नींबू,1 1/2 टेबल स्पून मैपल सिरप"
Badam Aur Gulkand Ki Kulfi Recipe ,"200 gms almonds whole,40 gms gulab ki patti,1.5 litre full fat milk,80 gms mawa (unsweetened),70 gms sugar,  Few strands of saffron"
गोडा मसाला पास्ता रेसिपी (Goda masala pasta   Recipe)  ,"गोडा मसाला सॉस के लिए:,45 ग्राम प्याज, टुकड़ों में कटा हुआ,5 ग्राम गरम मसाला,20 ग्राम अदरक का पेस्ट,2 ग्राम लाल मिर्च पाउडर,10 ग्राम गोडा मसाला पाउडर,20 ग्राम टमाटर पेस्ट,100 ग्राम नारियल दूध,50 ग्राम क्रीम,5 ग्राम हरा धनिया,10 ml (मिली.) तेल, स्वादानुसार नमक,गोडा मसाला पास्ता के लिए:,5 ग्राम लहसुन,10 ग्राम प्याज,70 ग्राम मलाई चिकन,30 ग्राम गोडा मसाला सॉस,120 ml (मिली.) पानी,60 ग्राम क्रीम,150 ग्राम लिंजूनी पास्ता, स्वादानुसार नमक, एक चुटकी हरा धनिया,10 ग्राम अचार वाली प्याज,1  नींबू के टुकड़े"
Fresh Raw Badam Milk Recipe ,"  Ingredients :,  1 cup organic raw almonds soaked for 8-12 hours,  4 cups of purified water"
Vegetable Pulao Recipe ,"500 Ml Water,500 gram Basmati rice,100 gram Ghee,50 gram Paneer (cooked), chopped,100 gram Carrot,100 gram Beans,100 gram Peas,2 small Elaichi,2  Cardamoms,1  Cinnamon,3  Bay leaves,2 tbsp Cumin seeds,1/2 tbsp Chilli powder,1/4 tbsp Turmeric, to taste Salt,  Coriander leaves"
Oats Khichdi Recipe ,"1/3 Cup quick cooking oats,1/3 cup moong dal (split and skinned),1/2 tsp cumin seeds,1/4 tsp turmeric powder,1/4 tbsp red chilli powder,1 small onion, finely chopped,1 medium tomato, finely chopped,1 small carrot, chopped,45 gram green peas,3/4 tsp ginger, finely chopped,1/2 tsp green Chillies, chopped, to taste salt,1/2 tbsp extra virgin olive oil,2.5 cups water,For Garnishing:,1/2 tbsp coriander leaves (fresh), chopped"
Spicy Chicken Curry Recipe ,"2 Tbsp Oil,1 tsp Ghee,1 Cup Onion paste,1 Tbsp Garlic paste,1 Tbsp Ginger paste,1/2 tsp Turmeric powder,1 tsp Salt,1 Cup Tomato Puree,2 tsp Coriander powder,1/2 tsp Red chilli powder,2 tsp Cumin powder,1 tsp Garam Masala,6 Nos Chicken leg pieces,1 Cup Coriander leaves,1/2 Cup Water"
Mach Shami Recipe ,"  1 kg minced meat,  3 cups of curd,  3 tsp fennel powder,  2 tsp ginger powder,  2 pieces of cinnamon stick,  3 cloves,  1 tsp heeng liquid,  3 brown cardamom,  4 green cardamom,  1 cup mustard oil/refined oil,  2 tsp cumin powder,  2 tsp shahi zeera,  2 pieces bay leaves,  Salt to taste"
Quinoa and Sesame Crackers with Orange Hummus Recipe ,"200 Gram White Quinoa,500 Ml Water (to cook Quinoa),1/2 tsp Baking Powder,50 Gram Rice flour,5 Gram Salt,15 Gram Sesame seeds,2 Nos Fresh Oranges,150 Gram Chickpeas (boiled),20 Gram Tahini Paste,2 pinch  Smoked Paprika, To taste Salt"
एग चाट रेसिपी (Egg chaat   Recipe)  ,"3 (उबले हुए)  अंडे ,1 टेबल स्पून टोमैटो कैचअप,1 टी स्पून टोमैटो चिली सॉस,3 टी स्पून टैमरिन एक्स्ट्रैक्ट ,1 टी स्पून नींबू का रस,1 टी स्पून जीरा, रोस्टेड, स्वादानुसार नमक,1  हरी मिर्च,1  स्प्रिंग अनियन, टुकड़ों में कटा हुआ,2-3  बूंदी"
Gluten Free Polenta Halwa Recipe ,"500 gms gluten-free polenta,100 gms ghee,5 nos riped banana,50 gms dry fruits,50 gms nuts,750 ml milk,.5 gms saffron"
कॉर्न एंड रॉ मैंगो सैलेड रेसिपी (Corn and raw mango salad   Recipe)  ,"1 कप भुट्टे के दाने ,1 टेबल स्पून प्याज,3 टेबल स्पून हरी प्याज, टुकड़ों में कटा हुआ,1/2   लाल शिमला मिर्च,1 टेबल स्पून कच्चा आम (टुकड़े),1/2 टेबल स्पून सेलेरी स्टॉक (टुकड़े),6  चेरी टमाटर,1 टेबल स्पून पाइनएप्पल (टुकड़े),1  पासर्ले, टुकड़ों में कटा हुआ,1 टी स्पून हरा धनिया,4  बैजल के पत्ते,7-8  ब्लैक ऑलिव,2 टी स्पून नींबू का रस,1 टेबल स्पून ऑलिव आॅयल,1/2 टी स्पून काला नमक,1/2 टी स्पून सफेद मिर्च पाउडर,3-4  टाको शेल"
कैलिफोर्नियन् ऑरेंज रेसिपी (Californian Orange   Recipe)  ,"90 ml (मिली.) संतरे का जूस,1/2 टी स्पून काला नमक,10 ml (मिली.) नींबू का रस,  क्रश बर्फ,  सोडा"
दाल की चटनी रेसिपी (Dal ki chutney   Recipe)  ,"2 टेबल स्पून अरहर दाल, रोस्टेड,2 टेबल स्पून उड़द दाल, रोस्टेड,2 टेबल स्पून चना दाल, रोस्टेड,2 टेबल स्पून मूंग दाल,2 टेबल स्पून साबुत धनिया,2 टी स्पून जीरा,2-3  साबुत लाल मिर्च,1/4 टी स्पून हींग,1( बीज निकलें हुए)  इमली, स्वादानुसार नमक,1 टेबल स्पून तेल,1 टेबल स्पून सरसों,1/2 कप प्याज, बारीक कटा हुआ,10-12 (तड़के के लिए)  कढ़ीपत्ता "
Prawn Curry (Awadhi Style) Recipe ,"  700 gms prawns,  250 gms curd,  5 gms yellow chilli powder,  200 gms onions,  30 gms ginger garlic paste,  50 gms oil,  5 gms red chilli powder,  2 gms fenugreek seeds,  5 gms fenugreek leaves,  5 gms turmeric powder,  5 gms garam masala powder,  Coriander, chopped,  Ginger juliennes to garnish,  Desi ghee,  Salt to taste"
प्याज कचौरी रेसिपी (Pyaz Kachori  Recipe)  ,"2 टी स्पून कुटा धनिया,1 टी स्पून तेल,1/2 टी स्पून हींग,3 टी स्पून बेसन,1 1/2 टी स्पून कश्मीरी लाल मिर्च पाउडर,1 टी स्पून काला नमक,1 1/2 टी स्पून चाट मसाला,1/2 टी स्पून गरम मसाला,2-3 मीडियम प्याज, टुकड़ों में कटा हुआ,2-3  हरी मिर्च (वैकल्पिक),2  आलू (उबला हुआ), स्वादानुसार आलू (उबला हुआ),आटा के लिए:,200 gms मैदा,1/2 टी स्पून कैरम बीज, स्वादानुसार नमक,5-6 टी स्पून तेल"
रॉयल आइसिंग रेसिपी (Royal Icing   Recipe)  ,"1 कप आइसिंग शुगर,1  एग वाइट,1 टी स्पून नींबू का रस"
Panettone Recipe ,"250 Gram Flour T-45,10 Gram Fresh Yeast,75 Gram Castor Sugar,155 Gram Milk,75 Gram Whole Eggs,20 Gram Egg Yolks,80 Gram Butter, unsalted,2.5 Gram Bread Improver,3.5 Gram Salt,80 Gram Raisins,80 Gram Candied Orange,35 Gram Candied Lemon,35 Gram Red Cherries"
ऑलिव एंड पैपर सैलेड रेसिपी (Olive and peppers salad   Recipe)  ,"1/2 कप पके हुए जैतून,1  लाल शिमला मिर्च,2  शिमला मिर्च,  खीरा,2 टेबल स्पून नींबू का रस,1/4  कप जैतून के तेल में भीगा लहसुन, स्वादानुसार नमक, स्वादानुसार कालीमिर्च"
मल्टीग्रेन गार्लिक ब्रेड रेसिपी (Multi-grain garlic bread   Recipe)  ,"4 टेबल स्पून मक्खन,5  लहसुन की कलियां,1  मल्टीग्रन ब्रेड,1 टी स्पून चिली फलेक्स"
Ravioli with Coconut Milk and Lemongrass Sauce Recipe ,"Pasta dough,To stuff  Ravioli ,1 Tbsp Olive oil,2  Garlic cloves, minced,1  Oniond, chopped,1  Brinjal /aubergine, chopped,1/2  Red bellpepper, chopped,1/2  Yellow bell pepper,1 Cup Corn, chopped,6-7  Mushrooms, chopped, A pinch of Salt,For the Sauce:,20 Gram Butter,20 Gram Flour,150 Ml Coconut milk, A pinch of Lemongrass,  Some parsley, To taste Salt,1/2  Spring onions, chopped,  Dash of pepper,For Garnishing:,  Chilli flakes"
पास्ता कॉन पोमोदोरो ई बैसिलिको रेसिपी (Pasta con pomodoro e basilico   Recipe)  ,"1 kg बड़े लाल पके हुए टमाटर  ,40 ml (मिली.) एक्सट्रा वर्जिन जैतून का तेल,3 (छीलकर पिसी हुई)  लहसुन की कली,1 मुट्ठी     ताज़ा बैज़ल, एक चुटकी चिली फ्लेक्स,एक पैकेट (आप यहां कोई भी पास्ता इस्तेमाल कर सकते हैं जैसे लंबे, पतले, छोटे, ट्यूब वाले आदि।ये एक ऐसी सॉस होती है, जो हर प्रकार के पास्ता के साथ इस्तेमाल में लाई जा सकती है)   पैने पास्ता,  पार्मज़ान चीज़, स्वादानुसार नमक "
मिक्सड बीन्स  सैलेड रेसिपी (Mixed beans salad   Recipe)  ,"सैलेड के लिए:,3 कप मिक्सड बीन्स (राजमा, चावली, मटर, हरा चना),1/2 कप हरी प्याज,4 कप टमाटर,ड्रेसिंग के लिए:,1 टी स्पून तेल,2 टेबल स्पून नींबू का रस,1 टेबल स्पून बैजल,1/2 टी स्पून लहसुन, स्वादानुसार नमक और कालीमिर्च,गार्निशिंग के लिए:,  हरा धनिया"
Dan Dan Noodles Recipe ,"500 Gram Wheat noodles,250 Gram Cabbage,100 Ml Soy sauce,50 Gram Chinese Sesame Paste,250 Ml Sesame Oil,50 Gram Peanut Oil,25 Gram Spring Onions,50 Gram Bean Sprouts,75 Ml Chilli Oil with Chilli Sediment"
Green Asparagus Risotto Recipe ,"  Carnaroli rice,  Vegetable broth,  Butter,  Extra virgin olive oil,  Parmigiano cheese,  Onion (minced),  White wine,  Salt & pepper"
मोजरेला टोस्ट रेसिपी (Mozzarella toast   Recipe)  ,"1  ​क्रस्टी फ्रेंच टोस्ट,100 ग्राम मक्खन,1 टी स्पून गार्लिक, टुकड़ों में कटा हुआ,1 टेबल स्पून गार्डन हर्ब, टुकड़ों में कटा हुआ,  नमक,ताजी पीसी हुई   काली मिर्च,1 टेबल स्पून स्प्रिंग अनियन, टुकड़ों में कटा हुआ,200 ग्राम मोजरेला चीज़, कटा हुआ"
चैम्प कालीमिर्च रेसिपी (Chaamp kaalimirch   Recipe)  ,"12 टुकड़े लैंब चॉप्स ,मैरीनेट करने के लिए:,3 टेबल स्पून नींबू का रस,20 ग्राम लहसुन का पेस्ट ,15 ग्राम अदरक का पेस्ट,6 ग्राम लाल मिर्च पाउडर,1.5 ग्राम हरी इलाइची पाउडर,1.5 ग्राम जायफल, स्वादानुसार नमक,कुकिंग के लिए:,6 टेबल स्पून देसी घी,20 ग्राम लहसुन, बारीक कटा हुआ,1.5 ग्राम शाही जीरा,5 ग्राम धनिया पाउडर, 30 ग्राम (छीलकर इसका पेस्ट बना लें।)   बादाम , रोस्टेड,225 ग्राम दही, फेंटा हुआ,1 1/2 कप लैंब स्टॉक, स्वादानुसार नमक ,6 ग्राम ताजी पीसी हुई  कालीमिर्च ,1.5 ग्राम मेथी पत्तों का पाउडर,1.5 ग्राम गुलाब की पंखुड्डियों का पाउडर, एक चुटकी लौंग पाउडर,6 ग्राम पुदीने के पत्ते,6 ग्राम हरा धनिया,2 टेबल स्पून डेयरी क्रीम"
